id,loan_pred,loan_prob
87617,0,0.0057
87618,0,0.0369
87619,1,0.9592
87620,0,0.0199
87621,0,0.3877
87622,0,0.0171
87623,1,0.9161
87624,0,0.056
87625,0,0.2867
87626,0,0.0141
87627,0,0.0251
87628,0,0.0678
87629,0,0.0321
87630,0,0.0102
87631,0,0.0216
87632,0,0.0475
87633,0,0.2005
87634,0,0.0036
87635,0,0.0106
87636,0,0.1056
87637,0,0.0386
87638,1,0.973
87639,0,0.0118
87640,0,0.2027
87641,0,0.0117
87642,1,0.9734
87643,0,0.1669
87644,0,0.0247
87645,0,0.0281
87646,0,0.0158
87647,0,0.0223
87648,1,0.9684
87649,0,0.0365
87650,0,0.043
87651,0,0.1539
87652,0,0.2068
87653,0,0.0249
87654,0,0.0104
87655,0,0.0987
87656,0,0.0019
87657,0,0.0273
87658,0,0.0173
87659,0,0.0863
87660,0,0.0188
87661,0,0.0017
87662,0,0.0171
87663,0,0.0183
87664,0,0.0169
87665,0,0.0258
87666,0,0.0032
87667,0,0.0302
87668,0,0.1799
87669,0,0.0792
87670,0,0.0243
87671,0,0.019
87672,0,0.0213
87673,0,0.0139
87674,0,0.0441
87675,0,0.0451
87676,0,0.0084
87677,0,0.0414
87678,0,0.0073
87679,0,0.042
87680,0,0.4181
87681,0,0.0289
87682,0,0.0246
87683,0,0.0116
87684,0,0.0028
87685,0,0.0035
87686,0,0.0459
87687,0,0.0145
87688,0,0.0128
87689,1,0.856
87690,0,0.0647
87691,0,0.0388
87692,0,0.0061
87693,0,0.041
87694,0,0.0546
87695,0,0.0114
87696,0,0.0154
87697,0,0.002
87698,0,0.274
87699,0,0.0214
87700,0,0.0187
87701,0,0.1784
87702,0,0.0632
87703,0,0.0139
87704,1,0.9874
87705,0,0.0048
87706,0,0.0079
87707,0,0.0338
87708,0,0.2486
87709,0,0.0045
87710,0,0.1104
87711,0,0.0109
87712,0,0.0111
87713,0,0.0797
87714,0,0.0202
87715,0,0.0246
87716,0,0.007
87717,0,0.019
87718,0,0.4195
87719,0,0.0734
87720,0,0.0569
87721,0,0.0203
87722,0,0.0211
87723,0,0.0023
87724,1,0.949
87725,0,0.3569
87726,0,0.0493
87727,0,0.074
87728,0,0.0078
87729,0,0.0318
87730,0,0.1042
87731,0,0.1031
87732,0,0.0852
87733,0,0.0574
87734,0,0.0225
87735,0,0.0189
87736,0,0.0153
87737,1,0.7044
87738,0,0.0587
87739,0,0.0142
87740,0,0.0722
87741,0,0.0527
87742,0,0.112
87743,0,0.0068
87744,0,0.0351
87745,0,0.0422
87746,0,0.0346
87747,0,0.1069
87748,0,0.0215
87749,0,0.0022
87750,0,0.0078
87751,0,0.006
87752,0,0.0242
87753,1,0.6865
87754,0,0.0422
87755,0,0.0104
87756,0,0.0065
87757,0,0.0172
87758,0,0.016
87759,0,0.0438
87760,0,0.2725
87761,0,0.0134
87762,0,0.4883
87763,1,0.9633
87764,0,0.0215
87765,0,0.1038
87766,0,0.0146
87767,0,0.042
87768,1,0.9151
87769,0,0.0036
87770,0,0.0994
87771,1,0.9386
87772,0,0.0172
87773,0,0.0124
87774,0,0.0178
87775,1,0.9992
87776,0,0.0775
87777,0,0.0065
87778,0,0.0271
87779,0,0.0366
87780,0,0.032
87781,0,0.0034
87782,0,0.034
87783,1,0.7033
87784,0,0.0148
87785,0,0.0082
87786,0,0.0064
87787,0,0.0249
87788,0,0.0955
87789,0,0.0506
87790,0,0.126
87791,0,0.045
87792,0,0.0356
87793,0,0.0185
87794,1,0.974
87795,0,0.0056
87796,0,0.0144
87797,1,0.8699
87798,0,0.0285
87799,0,0.0079
87800,0,0.1504
87801,0,0.0515
87802,0,0.0472
87803,0,0.0758
87804,0,0.0029
87805,0,0.013
87806,0,0.0613
87807,0,0.0178
87808,0,0.0334
87809,0,0.0323
87810,0,0.0089
87811,0,0.0187
87812,0,0.0221
87813,0,0.0201
87814,0,0.0861
87815,0,0.0409
87816,1,0.9865
87817,0,0.0116
87818,0,0.1413
87819,0,0.0293
87820,0,0.0069
87821,0,0.0854
87822,0,0.0278
87823,0,0.0089
87824,0,0.0163
87825,1,0.9586
87826,0,0.1424
87827,0,0.1242
87828,0,0.0244
87829,0,0.005
87830,0,0.0217
87831,0,0.1255
87832,0,0.0171
87833,0,0.0018
87834,1,0.5203
87835,0,0.0778
87836,0,0.0098
87837,0,0.0441
87838,0,0.02
87839,0,0.0255
87840,1,0.9428
87841,0,0.0201
87842,0,0.1818
87843,0,0.1196
87844,0,0.0058
87845,0,0.0026
87846,0,0.0036
87847,0,0.0208
87848,0,0.0019
87849,1,0.8872
87850,0,0.0989
87851,0,0.0221
87852,0,0.425
87853,0,0.0289
87854,0,0.0508
87855,0,0.0339
87856,0,0.0326
87857,0,0.024
87858,0,0.0438
87859,0,0.0208
87860,0,0.0113
87861,0,0.0096
87862,0,0.1055
87863,0,0.009
87864,1,0.937
87865,0,0.1743
87866,0,0.0454
87867,0,0.0251
87868,0,0.0051
87869,0,0.0069
87870,1,0.9761
87871,0,0.0211
87872,0,0.0058
87873,0,0.049
87874,0,0.0227
87875,0,0.0778
87876,0,0.0117
87877,0,0.0153
87878,0,0.0098
87879,0,0.1306
87880,0,0.0199
87881,0,0.0505
87882,0,0.0097
87883,0,0.1484
87884,0,0.0143
87885,0,0.006
87886,0,0.017
87887,0,0.0417
87888,0,0.0276
87889,0,0.009
87890,0,0.0393
87891,0,0.018
87892,0,0.0297
87893,0,0.0109
87894,0,0.0984
87895,1,0.8917
87896,0,0.0244
87897,0,0.0144
87898,0,0.0205
87899,0,0.061
87900,0,0.0244
87901,0,0.006
87902,0,0.0913
87903,0,0.1269
87904,0,0.0023
87905,0,0.1768
87906,0,0.0434
87907,1,0.9479
87908,0,0.0088
87909,0,0.0263
87910,1,0.8822
87911,0,0.0149
87912,0,0.0206
87913,0,0.0069
87914,0,0.0248
87915,1,0.9392
87916,0,0.0105
87917,0,0.0321
87918,0,0.0965
87919,0,0.0055
87920,0,0.4541
87921,0,0.0174
87922,0,0.0315
87923,0,0.0683
87924,0,0.0092
87925,0,0.0448
87926,1,0.8562
87927,0,0.0137
87928,0,0.1607
87929,0,0.022
87930,0,0.0925
87931,1,0.9671
87932,0,0.0144
87933,1,0.9084
87934,0,0.0118
87935,0,0.0134
87936,0,0.0631
87937,0,0.0139
87938,0,0.2191
87939,0,0.0451
87940,0,0.0124
87941,1,0.9457
87942,0,0.0032
87943,0,0.0493
87944,0,0.0084
87945,0,0.0213
87946,0,0.0315
87947,0,0.0322
87948,0,0.0117
87949,0,0.0487
87950,1,0.943
87951,0,0.0179
87952,0,0.0656
87953,0,0.0081
87954,0,0.0064
87955,0,0.0105
87956,0,0.121
87957,0,0.0427
87958,0,0.0626
87959,0,0.0073
87960,0,0.0224
87961,0,0.0101
87962,0,0.0027
87963,0,0.0245
87964,0,0.0376
87965,0,0.0203
87966,0,0.062
87967,0,0.0491
87968,0,0.0146
87969,0,0.0249
87970,0,0.0223
87971,0,0.0049
87972,0,0.0238
87973,1,0.829
87974,0,0.1044
87975,0,0.0247
87976,0,0.0234
87977,0,0.0143
87978,0,0.0032
87979,1,0.9377
87980,0,0.0169
87981,0,0.0079
87982,0,0.0157
87983,0,0.0199
87984,0,0.0104
87985,0,0.0551
87986,1,0.697
87987,0,0.2628
87988,0,0.0507
87989,1,0.9031
87990,0,0.0092
87991,0,0.1846
87992,0,0.0155
87993,0,0.0365
87994,0,0.1757
87995,0,0.0076
87996,0,0.0203
87997,0,0.014
87998,0,0.0141
87999,0,0.2088
88000,0,0.0222
88001,0,0.0051
88002,0,0.1324
88003,0,0.0015
88004,0,0.0152
88005,0,0.0103
88006,0,0.026
88007,0,0.0193
88008,0,0.0107
88009,0,0.0145
88010,0,0.0113
88011,0,0.0605
88012,0,0.0179
88013,0,0.0209
88014,0,0.0195
88015,0,0.0621
88016,0,0.0169
88017,1,0.9441
88018,0,0.0265
88019,1,0.959
88020,0,0.0332
88021,0,0.01
88022,1,0.974
88023,0,0.0043
88024,0,0.0346
88025,0,0.0401
88026,0,0.0125
88027,0,0.0333
88028,0,0.0086
88029,0,0.0237
88030,0,0.075
88031,0,0.0337
88032,1,0.7076
88033,0,0.0023
88034,1,0.9454
88035,0,0.0029
88036,0,0.0016
88037,0,0.0333
88038,0,0.05
88039,0,0.0149
88040,0,0.0586
88041,0,0.0253
88042,0,0.0727
88043,0,0.1367
88044,0,0.0153
88045,0,0.0127
88046,0,0.0309
88047,1,0.9573
88048,0,0.1505
88049,0,0.1168
88050,0,0.0242
88051,0,0.0054
88052,0,0.043
88053,0,0.0268
88054,0,0.0062
88055,0,0.0225
88056,1,0.9858
88057,0,0.0166
88058,0,0.0154
88059,0,0.0533
88060,0,0.048
88061,0,0.0276
88062,0,0.031
88063,0,0.0175
88064,0,0.0358
88065,0,0.0056
88066,0,0.0452
88067,0,0.0441
88068,0,0.0218
88069,0,0.0169
88070,0,0.0334
88071,0,0.0253
88072,0,0.0339
88073,0,0.4872
88074,0,0.0086
88075,0,0.1344
88076,0,0.0279
88077,0,0.0401
88078,0,0.0582
88079,0,0.1918
88080,0,0.0029
88081,0,0.012
88082,0,0.0279
88083,0,0.0037
88084,0,0.0795
88085,0,0.0317
88086,0,0.0167
88087,0,0.2535
88088,0,0.1597
88089,0,0.0801
88090,0,0.0072
88091,0,0.0461
88092,0,0.0182
88093,0,0.0039
88094,0,0.3738
88095,0,0.0073
88096,0,0.0072
88097,0,0.1625
88098,0,0.0109
88099,1,0.9532
88100,0,0.0629
88101,0,0.0084
88102,0,0.0186
88103,0,0.009
88104,0,0.0231
88105,0,0.0168
88106,0,0.0437
88107,0,0.01
88108,0,0.0444
88109,0,0.0135
88110,0,0.0081
88111,0,0.0379
88112,0,0.0068
88113,0,0.1024
88114,0,0.075
88115,0,0.066
88116,0,0.0028
88117,0,0.0427
88118,0,0.0183
88119,0,0.0186
88120,0,0.0737
88121,0,0.0555
88122,0,0.0358
88123,0,0.0148
88124,1,0.8391
88125,0,0.0049
88126,0,0.0035
88127,1,0.9578
88128,1,0.9299
88129,0,0.0067
88130,0,0.2775
88131,1,0.7074
88132,1,0.9593
88133,0,0.0557
88134,0,0.0209
88135,1,0.954
88136,0,0.0529
88137,0,0.0104
88138,0,0.0764
88139,0,0.1095
88140,0,0.0374
88141,0,0.0163
88142,0,0.1158
88143,0,0.0397
88144,0,0.0203
88145,0,0.2948
88146,0,0.1996
88147,0,0.0151
88148,0,0.01
88149,0,0.0701
88150,0,0.0993
88151,0,0.0274
88152,0,0.0118
88153,0,0.0068
88154,0,0.0457
88155,0,0.0024
88156,0,0.0089
88157,0,0.0099
88158,0,0.0372
88159,1,0.9569
88160,0,0.0412
88161,1,0.9976
88162,0,0.0759
88163,0,0.0567
88164,0,0.044
88165,0,0.015
88166,0,0.003
88167,0,0.0687
88168,0,0.3438
88169,0,0.0089
88170,0,0.0781
88171,0,0.0265
88172,0,0.0041
88173,0,0.0379
88174,0,0.0084
88175,0,0.008
88176,0,0.1034
88177,0,0.0284
88178,0,0.0766
88179,0,0.0012
88180,0,0.0207
88181,0,0.2428
88182,0,0.1112
88183,0,0.0025
88184,0,0.0128
88185,0,0.0218
88186,0,0.0499
88187,0,0.0394
88188,0,0.003
88189,0,0.0096
88190,0,0.471
88191,0,0.0589
88192,0,0.018
88193,0,0.034
88194,0,0.0049
88195,0,0.0293
88196,0,0.0231
88197,0,0.0728
88198,0,0.0703
88199,0,0.0372
88200,0,0.0661
88201,0,0.0903
88202,0,0.0128
88203,0,0.107
88204,0,0.1329
88205,0,0.0064
88206,0,0.0023
88207,1,0.94
88208,0,0.0092
88209,1,0.9657
88210,0,0.1017
88211,0,0.0089
88212,1,0.9942
88213,1,0.9909
88214,0,0.026
88215,1,0.9028
88216,0,0.015
88217,1,0.9693
88218,0,0.0072
88219,0,0.0076
88220,0,0.0279
88221,0,0.0288
88222,0,0.0024
88223,0,0.0187
88224,0,0.1607
88225,0,0.003
88226,0,0.0379
88227,1,0.8402
88228,0,0.005
88229,0,0.0175
88230,0,0.0023
88231,1,0.95
88232,0,0.0257
88233,0,0.028
88234,1,0.6889
88235,0,0.0128
88236,0,0.001
88237,0,0.0781
88238,0,0.0203
88239,0,0.0746
88240,1,0.9454
88241,0,0.0135
88242,0,0.022
88243,0,0.0238
88244,0,0.0185
88245,0,0.0097
88246,0,0.0324
88247,1,0.9864
88248,0,0.0052
88249,0,0.1592
88250,0,0.0029
88251,0,0.0262
88252,0,0.0552
88253,0,0.0123
88254,0,0.2044
88255,0,0.0104
88256,0,0.0054
88257,0,0.0163
88258,0,0.0204
88259,0,0.0866
88260,0,0.0035
88261,0,0.0073
88262,0,0.0231
88263,0,0.0075
88264,0,0.0131
88265,1,0.9864
88266,1,0.7173
88267,0,0.1579
88268,0,0.0203
88269,0,0.0017
88270,0,0.0535
88271,1,0.8272
88272,0,0.0298
88273,0,0.143
88274,1,0.963
88275,0,0.0292
88276,0,0.0125
88277,0,0.0049
88278,0,0.0404
88279,0,0.0063
88280,0,0.0192
88281,0,0.0176
88282,0,0.0955
88283,0,0.0306
88284,0,0.0311
88285,0,0.3761
88286,0,0.0055
88287,1,0.981
88288,1,0.9226
88289,0,0.1361
88290,0,0.0257
88291,0,0.0027
88292,0,0.0959
88293,0,0.0531
88294,1,0.9707
88295,0,0.0052
88296,0,0.0299
88297,1,0.9404
88298,0,0.0139
88299,0,0.0041
88300,0,0.2291
88301,0,0.034
88302,0,0.0509
88303,0,0.0094
88304,0,0.3191
88305,0,0.3744
88306,1,0.7742
88307,0,0.011
88308,0,0.0019
88309,0,0.0014
88310,0,0.1076
88311,0,0.0177
88312,0,0.0132
88313,0,0.0049
88314,0,0.1894
88315,0,0.0074
88316,0,0.0395
88317,0,0.0099
88318,0,0.0551
88319,0,0.0244
88320,0,0.0213
88321,0,0.0151
88322,0,0.1124
88323,0,0.0142
88324,0,0.0194
88325,0,0.0112
88326,0,0.0949
88327,0,0.0143
88328,0,0.009
88329,0,0.0218
88330,0,0.063
88331,0,0.0229
88332,0,0.0206
88333,0,0.0021
88334,0,0.0158
88335,0,0.0242
88336,0,0.0099
88337,0,0.0222
88338,0,0.2297
88339,0,0.0063
88340,0,0.0075
88341,0,0.0047
88342,0,0.069
88343,0,0.0698
88344,1,0.7399
88345,0,0.017
88346,0,0.0882
88347,0,0.0128
88348,0,0.005
88349,1,0.9466
88350,0,0.0114
88351,0,0.0734
88352,0,0.0164
88353,1,0.7612
88354,0,0.0151
88355,0,0.0343
88356,0,0.0143
88357,1,0.9756
88358,0,0.0291
88359,0,0.0168
88360,0,0.0449
88361,0,0.0208
88362,0,0.0057
88363,0,0.0103
88364,0,0.0207
88365,1,0.5328
88366,1,0.5964
88367,0,0.0216
88368,0,0.0647
88369,0,0.0389
88370,1,0.6848
88371,0,0.0268
88372,0,0.0048
88373,0,0.0048
88374,1,0.6829
88375,0,0.2395
88376,0,0.0591
88377,0,0.0069
88378,0,0.0034
88379,0,0.0067
88380,1,0.9337
88381,0,0.0322
88382,1,0.948
88383,0,0.0178
88384,1,0.9892
88385,1,0.9521
88386,0,0.0404
88387,0,0.0264
88388,0,0.0138
88389,1,0.9424
88390,0,0.025
88391,0,0.0325
88392,0,0.0438
88393,0,0.0153
88394,0,0.02
88395,0,0.0043
88396,0,0.0354
88397,0,0.0138
88398,0,0.0395
88399,0,0.045
88400,0,0.1196
88401,0,0.0123
88402,0,0.0122
88403,0,0.0121
88404,0,0.0062
88405,0,0.015
88406,0,0.015
88407,0,0.0389
88408,1,0.9802
88409,0,0.0125
88410,1,0.9451
88411,0,0.0154
88412,0,0.1423
88413,0,0.0649
88414,0,0.0026
88415,0,0.0857
88416,0,0.0192
88417,0,0.011
88418,0,0.0118
88419,0,0.0242
88420,0,0.0085
88421,0,0.0056
88422,0,0.0199
88423,0,0.0282
88424,0,0.0081
88425,0,0.0588
88426,0,0.0707
88427,0,0.0631
88428,0,0.0022
88429,0,0.0101
88430,0,0.0761
88431,0,0.176
88432,0,0.0293
88433,0,0.0678
88434,0,0.0335
88435,0,0.0293
88436,0,0.0204
88437,0,0.0464
88438,0,0.0093
88439,0,0.0014
88440,0,0.2204
88441,0,0.01
88442,0,0.0273
88443,0,0.0073
88444,1,0.9087
88445,0,0.0074
88446,0,0.0025
88447,1,0.9993
88448,0,0.035
88449,0,0.0217
88450,0,0.0182
88451,0,0.0098
88452,0,0.0144
88453,1,0.5039
88454,0,0.0162
88455,0,0.0195
88456,0,0.0387
88457,0,0.0064
88458,0,0.0251
88459,1,0.7563
88460,1,0.9985
88461,0,0.0483
88462,0,0.002
88463,0,0.1751
88464,0,0.143
88465,0,0.0438
88466,0,0.1731
88467,1,0.6976
88468,0,0.0297
88469,0,0.0219
88470,0,0.0189
88471,0,0.0131
88472,0,0.0169
88473,0,0.041
88474,0,0.4683
88475,0,0.0331
88476,0,0.0325
88477,0,0.0103
88478,0,0.0026
88479,0,0.0157
88480,0,0.0108
88481,0,0.1006
88482,0,0.0406
88483,0,0.1046
88484,0,0.0043
88485,1,0.814
88486,0,0.0391
88487,0,0.0251
88488,0,0.0229
88489,0,0.02
88490,0,0.127
88491,0,0.0574
88492,0,0.0105
88493,0,0.0145
88494,0,0.0099
88495,0,0.0538
88496,1,0.9964
88497,0,0.0114
88498,0,0.0662
88499,0,0.0373
88500,0,0.0178
88501,0,0.0042
88502,0,0.0062
88503,0,0.0171
88504,0,0.0308
88505,0,0.1034
88506,0,0.0176
88507,1,0.988
88508,1,0.9449
88509,0,0.0118
88510,1,0.9815
88511,0,0.0108
88512,0,0.0051
88513,0,0.0526
88514,0,0.0157
88515,0,0.0327
88516,0,0.0253
88517,0,0.0117
88518,0,0.0678
88519,0,0.0262
88520,0,0.0138
88521,0,0.0149
88522,0,0.0184
88523,0,0.0206
88524,0,0.0329
88525,0,0.0473
88526,0,0.0325
88527,0,0.0081
88528,0,0.0059
88529,0,0.0265
88530,0,0.0193
88531,0,0.0551
88532,0,0.0194
88533,0,0.0144
88534,0,0.0794
88535,0,0.009
88536,0,0.0305
88537,0,0.0061
88538,0,0.0394
88539,0,0.0177
88540,0,0.0329
88541,0,0.044
88542,0,0.0325
88543,0,0.1035
88544,0,0.0276
88545,0,0.039
88546,0,0.0827
88547,0,0.0044
88548,0,0.003
88549,0,0.3127
88550,0,0.0059
88551,0,0.0207
88552,0,0.0535
88553,0,0.0186
88554,0,0.0057
88555,0,0.0364
88556,0,0.0126
88557,0,0.0158
88558,0,0.055
88559,0,0.0539
88560,0,0.0145
88561,0,0.0032
88562,0,0.0898
88563,0,0.1325
88564,0,0.0649
88565,0,0.0335
88566,0,0.0032
88567,0,0.0438
88568,1,0.9782
88569,0,0.0413
88570,0,0.0271
88571,1,0.9134
88572,0,0.0058
88573,0,0.0251
88574,1,0.8227
88575,0,0.0146
88576,0,0.0222
88577,0,0.002
88578,0,0.0152
88579,0,0.0196
88580,0,0.0908
88581,0,0.0305
88582,0,0.0239
88583,0,0.2516
88584,0,0.0076
88585,0,0.0214
88586,1,0.5593
88587,0,0.0057
88588,0,0.0417
88589,0,0.0152
88590,0,0.0127
88591,0,0.1595
88592,0,0.0133
88593,0,0.0029
88594,0,0.0085
88595,0,0.0067
88596,0,0.0118
88597,0,0.031
88598,0,0.0114
88599,0,0.0566
88600,0,0.0053
88601,0,0.0437
88602,0,0.0426
88603,0,0.028
88604,0,0.028
88605,0,0.0896
88606,0,0.0093
88607,1,0.9382
88608,0,0.0227
88609,0,0.0332
88610,0,0.1048
88611,0,0.0155
88612,0,0.0631
88613,0,0.0157
88614,0,0.0386
88615,0,0.0108
88616,1,0.9861
88617,0,0.0159
88618,0,0.0155
88619,0,0.007
88620,0,0.0046
88621,0,0.0515
88622,0,0.0088
88623,0,0.005
88624,0,0.0275
88625,0,0.0044
88626,0,0.0021
88627,1,0.9722
88628,1,0.8285
88629,0,0.0049
88630,0,0.0069
88631,0,0.0437
88632,0,0.0209
88633,0,0.0253
88634,0,0.0213
88635,0,0.0389
88636,0,0.0181
88637,0,0.0396
88638,0,0.0097
88639,0,0.0288
88640,0,0.013
88641,0,0.0122
88642,0,0.0058
88643,0,0.1046
88644,0,0.2065
88645,0,0.4074
88646,0,0.0088
88647,0,0.0261
88648,0,0.0093
88649,0,0.2384
88650,0,0.1195
88651,0,0.1574
88652,0,0.0223
88653,0,0.0068
88654,0,0.1522
88655,0,0.051
88656,0,0.2657
88657,0,0.0072
88658,0,0.0161
88659,0,0.0446
88660,0,0.0828
88661,0,0.0239
88662,0,0.0131
88663,0,0.0341
88664,0,0.0316
88665,0,0.09
88666,0,0.0312
88667,0,0.1168
88668,0,0.0136
88669,0,0.0079
88670,0,0.0325
88671,0,0.0021
88672,0,0.0014
88673,0,0.0961
88674,0,0.0157
88675,1,0.972
88676,0,0.0099
88677,0,0.0013
88678,0,0.2208
88679,0,0.2532
88680,0,0.0203
88681,0,0.0136
88682,0,0.0496
88683,0,0.0117
88684,0,0.0441
88685,1,0.997
88686,0,0.0362
88687,0,0.0452
88688,0,0.0217
88689,0,0.0077
88690,1,0.9369
88691,0,0.0161
88692,0,0.0603
88693,1,0.9805
88694,0,0.1765
88695,0,0.012
88696,0,0.1924
88697,1,0.8877
88698,0,0.0449
88699,0,0.0227
88700,0,0.0143
88701,0,0.0775
88702,0,0.0056
88703,0,0.0351
88704,0,0.0156
88705,0,0.0968
88706,1,0.7908
88707,1,0.9597
88708,0,0.0436
88709,0,0.0141
88710,0,0.0351
88711,0,0.0081
88712,0,0.0468
88713,1,0.9458
88714,0,0.015
88715,0,0.1118
88716,0,0.0595
88717,0,0.0044
88718,0,0.0599
88719,0,0.0354
88720,0,0.1102
88721,0,0.0396
88722,0,0.0096
88723,0,0.0149
88724,0,0.0203
88725,0,0.0514
88726,0,0.0101
88727,0,0.1788
88728,0,0.4524
88729,0,0.0058
88730,0,0.0405
88731,0,0.1011
88732,0,0.4087
88733,0,0.0347
88734,0,0.0094
88735,0,0.031
88736,0,0.0056
88737,0,0.0185
88738,0,0.035
88739,1,0.9574
88740,0,0.0476
88741,1,0.9818
88742,0,0.0141
88743,1,0.8463
88744,0,0.0295
88745,1,0.9899
88746,0,0.0094
88747,0,0.0493
88748,1,0.9305
88749,0,0.0132
88750,0,0.0513
88751,0,0.0061
88752,0,0.0679
88753,0,0.0127
88754,0,0.1726
88755,0,0.0803
88756,0,0.1613
88757,0,0.003
88758,0,0.0163
88759,1,0.5272
88760,0,0.3294
88761,0,0.0166
88762,0,0.0095
88763,1,0.9363
88764,0,0.0107
88765,0,0.0475
88766,1,0.9444
88767,0,0.0521
88768,1,0.9605
88769,0,0.0601
88770,0,0.0237
88771,0,0.0087
88772,0,0.1559
88773,0,0.0077
88774,0,0.3368
88775,0,0.0382
88776,0,0.0493
88777,1,0.9057
88778,0,0.0047
88779,0,0.0186
88780,0,0.0521
88781,0,0.0139
88782,0,0.0128
88783,0,0.0871
88784,0,0.0084
88785,0,0.0037
88786,0,0.0138
88787,1,0.9725
88788,0,0.111
88789,0,0.0897
88790,1,0.9129
88791,0,0.0054
88792,0,0.0151
88793,0,0.0331
88794,0,0.1181
88795,0,0.1748
88796,0,0.013
88797,0,0.0042
88798,0,0.0034
88799,0,0.005
88800,0,0.0543
88801,0,0.0072
88802,0,0.0122
88803,1,0.9737
88804,0,0.1523
88805,0,0.0345
88806,0,0.0116
88807,0,0.0257
88808,0,0.0234
88809,0,0.033
88810,0,0.0154
88811,1,0.8809
88812,0,0.0098
88813,0,0.0215
88814,0,0.0131
88815,0,0.0088
88816,0,0.007
88817,0,0.0219
88818,0,0.0128
88819,0,0.0416
88820,0,0.0151
88821,0,0.1095
88822,0,0.0445
88823,0,0.0457
88824,0,0.0414
88825,0,0.0432
88826,0,0.008
88827,0,0.1036
88828,0,0.0028
88829,0,0.4041
88830,0,0.0026
88831,0,0.0237
88832,0,0.0215
88833,0,0.024
88834,0,0.41
88835,0,0.0829
88836,0,0.0278
88837,0,0.0219
88838,0,0.0267
88839,0,0.0584
88840,1,0.9272
88841,1,0.8709
88842,0,0.0479
88843,0,0.0183
88844,0,0.0574
88845,0,0.0203
88846,1,0.961
88847,0,0.0087
88848,0,0.0066
88849,0,0.03
88850,1,0.967
88851,1,0.9189
88852,0,0.045
88853,0,0.0155
88854,0,0.0469
88855,0,0.0068
88856,0,0.0051
88857,1,0.8108
88858,0,0.0164
88859,0,0.0068
88860,0,0.0088
88861,0,0.0633
88862,1,0.8218
88863,0,0.015
88864,0,0.0164
88865,0,0.0494
88866,1,0.9953
88867,0,0.0159
88868,0,0.0225
88869,0,0.065
88870,0,0.0266
88871,0,0.0128
88872,0,0.0204
88873,0,0.0222
88874,1,0.9168
88875,0,0.0028
88876,0,0.0317
88877,0,0.0026
88878,0,0.0029
88879,0,0.0071
88880,0,0.0149
88881,1,0.9879
88882,0,0.046
88883,0,0.012
88884,0,0.0067
88885,1,0.9529
88886,0,0.0109
88887,0,0.0427
88888,0,0.02
88889,0,0.0473
88890,0,0.0062
88891,0,0.1204
88892,0,0.0103
88893,0,0.0094
88894,0,0.002
88895,0,0.1934
88896,0,0.0145
88897,0,0.0225
88898,0,0.0816
88899,0,0.0073
88900,0,0.0262
88901,0,0.0179
88902,0,0.19
88903,0,0.0104
88904,0,0.039
88905,1,0.8453
88906,0,0.0021
88907,1,0.9737
88908,0,0.0027
88909,1,0.9611
88910,0,0.1011
88911,0,0.2993
88912,0,0.0225
88913,0,0.0081
88914,0,0.0084
88915,0,0.0161
88916,0,0.0186
88917,0,0.0104
88918,0,0.127
88919,0,0.0044
88920,0,0.0684
88921,0,0.1498
88922,1,0.9719
88923,0,0.0319
88924,1,0.995
88925,0,0.0255
88926,0,0.0031
88927,0,0.0059
88928,0,0.0048
88929,1,0.8624
88930,0,0.0115
88931,1,0.7993
88932,0,0.0175
88933,0,0.0091
88934,0,0.0219
88935,0,0.0131
88936,0,0.4462
88937,0,0.0989
88938,0,0.0733
88939,1,0.9353
88940,0,0.027
88941,0,0.0079
88942,0,0.0945
88943,0,0.0206
88944,0,0.0034
88945,0,0.0628
88946,0,0.2622
88947,0,0.0089
88948,0,0.0147
88949,0,0.4063
88950,0,0.0045
88951,0,0.1419
88952,0,0.0062
88953,0,0.0064
88954,0,0.0148
88955,0,0.0185
88956,1,0.9762
88957,0,0.0922
88958,0,0.4863
88959,0,0.0917
88960,0,0.0147
88961,0,0.0214
88962,0,0.0187
88963,0,0.0658
88964,0,0.0019
88965,1,0.9835
88966,0,0.0058
88967,0,0.0268
88968,1,0.618
88969,1,0.9139
88970,0,0.0261
88971,0,0.0117
88972,0,0.0618
88973,0,0.0194
88974,0,0.0541
88975,0,0.1377
88976,0,0.0099
88977,1,0.9092
88978,0,0.0119
88979,0,0.0285
88980,0,0.02
88981,0,0.1886
88982,1,0.9916
88983,1,0.6938
88984,0,0.0084
88985,0,0.0222
88986,0,0.036
88987,0,0.0044
88988,0,0.02
88989,0,0.0113
88990,1,0.99
88991,0,0.2182
88992,0,0.0098
88993,0,0.0836
88994,0,0.0373
88995,0,0.019
88996,0,0.0582
88997,0,0.0384
88998,0,0.0071
88999,0,0.0156
89000,0,0.0823
89001,0,0.0196
89002,1,0.9674
89003,0,0.0487
89004,1,0.6404
89005,0,0.0603
89006,0,0.0042
89007,0,0.0319
89008,1,0.949
89009,0,0.0507
89010,0,0.0168
89011,0,0.0093
89012,0,0.0537
89013,1,0.9949
89014,0,0.0197
89015,0,0.0698
89016,0,0.01
89017,1,0.83
89018,1,0.8542
89019,0,0.1465
89020,1,0.9556
89021,0,0.009
89022,0,0.0089
89023,0,0.0222
89024,0,0.02
89025,0,0.028
89026,0,0.0157
89027,1,0.9952
89028,0,0.01
89029,0,0.0109
89030,0,0.0101
